自增ID,租户ID,资产ID,智能耳标编号,记录日期,记录人,资产月龄,资产体重,创建人,创建人名称,创建人部门id,创建时间,修改人,修改人名称,修改时间,状态（0预留）
4053,4,3965,Q2210000243,2024-07-11,付勇斌,9.0,573.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4054,4,3966,Q2210000244,2024-07-11,付勇斌,9.0,599.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4055,4,3967,Q2210000245,2024-07-11,付勇斌,9.0,607.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4056,4,3968,Q2210000246,2024-07-11,付勇斌,9.0,596.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4057,4,3969,Q2210000247,2024-07-11,付勇斌,9.0,587.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4058,4,3970,Q2210000248,2024-07-11,付勇斌,9.0,586.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4059,4,3971,Q2210000249,2024-07-11,付勇斌,9.0,581.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4060,4,3972,Q2210000250,2024-07-11,付勇斌,9.0,589.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4061,4,3973,Q2210000251,2024-07-11,付勇斌,9.0,587.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4062,4,3974,Q2210000252,2024-07-11,付勇斌,9.0,591.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4063,4,3975,Q2210000253,2024-07-11,付勇斌,9.0,581.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4064,4,3976,Q2210000254,2024-07-11,付勇斌,9.0,591.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4065,4,3977,Q2210000256,2024-07-11,付勇斌,9.0,611.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4066,4,3978,Q2210000257,2024-07-11,付勇斌,9.0,578.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4067,4,3979,Q2210000258,2024-07-11,付勇斌,9.0,592.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4068,4,3980,Q2210000259,2024-07-11,付勇斌,9.0,602.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4069,4,3981,Q2210000260,2024-07-11,付勇斌,9.0,596.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4070,4,3982,Q2210000261,2024-07-11,付勇斌,9.0,594.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4071,4,3983,Q2210000262,2024-07-11,付勇斌,9.0,589.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4072,4,3984,Q2210000263,2024-07-11,付勇斌,9.0,593.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4073,4,3985,Q2210000264,2024-07-11,付勇斌,9.0,591.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4074,4,3986,Q2210000265,2024-07-11,付勇斌,9.0,586.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4075,4,3987,Q2210000266,2024-07-11,付勇斌,9.0,600.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4076,4,3988,Q2210000267,2024-07-11,付勇斌,9.0,601.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4077,4,3989,Q2210000268,2024-07-11,付勇斌,9.0,591.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4078,4,3990,Q2210000269,2024-07-11,付勇斌,9.0,587.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4079,4,3991,Q2210000270,2024-07-11,付勇斌,9.0,606.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4080,4,3992,Q2210000271,2024-07-11,付勇斌,9.0,598.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4081,4,3993,Q2210000272,2024-07-11,付勇斌,9.0,584.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4082,4,3994,Q2210000273,2024-07-11,付勇斌,9.0,597.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4083,4,3995,Q2210000274,2024-07-11,付勇斌,9.0,598.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4084,4,3996,Q2210000275,2024-07-11,付勇斌,9.0,586.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4085,4,3997,Q2210000276,2024-07-11,付勇斌,9.0,598.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4086,4,3998,Q2210000277,2024-07-11,付勇斌,9.0,594.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4087,4,3999,Q2210000278,2024-07-11,付勇斌,9.0,596.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4088,4,4000,Q2210000279,2024-07-11,付勇斌,9.0,599.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4089,4,4001,Q2210000280,2024-07-11,付勇斌,9.0,582.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4090,4,4002,Q2210000281,2024-07-11,付勇斌,9.0,589.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4091,4,4003,Q2210000282,2024-07-11,付勇斌,9.0,585.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4092,4,4004,Q2210000283,2024-07-11,付勇斌,9.0,570.0,17,付勇斌,6,2024-07-11 12:15:05,,,,0
4190,4,4037,2210000501,2024-07-05,付勇斌,9.0,231.0,17,付勇斌,6,2024-07-05 17:17:26,,,,0
4191,4,4038,2210000502,2024-07-05,付勇斌,9.0,232.0,17,付勇斌,6,2024-07-05 17:17:26,,,,0
4192,4,4039,2210000503,2024-07-05,付勇斌,9.0,231.0,17,付勇斌,6,2024-07-05 17:17:26,,,,0
4193,4,4040,2210000504,2024-07-05,付勇斌,9.0,231.0,17,付勇斌,6,2024-07-05 17:17:26,,,,0
4194,4,4041,2210000505,2024-07-05,付勇斌,9.0,223.0,17,付勇斌,6,2024-07-05 17:17:26,,,,0
4195,4,4042,2210000506,2024-07-05,付勇斌,9.0,224.0,17,付勇斌,6,2024-07-05 17:17:27,,,,0
4196,4,4043,2210000507,2024-07-05,付勇斌,9.0,232.0,17,付勇斌,6,2024-07-05 17:17:27,,,,0
4197,4,4044,2210000508,2024-07-05,付勇斌,9.0,231.0,17,付勇斌,6,2024-07-05 17:17:27,,,,0
4198,4,4045,2210000509,2024-07-05,付勇斌,9.0,227.0,17,付勇斌,6,2024-07-05 17:17:27,,,,0
4199,4,4046,2210000510,2024-07-05,付勇斌,9.0,234.0,17,付勇斌,6,2024-07-05 17:17:27,,,,0
4200,4,4047,2210000511,2024-07-05,付勇斌,9.0,233.0,17,付勇斌,6,2024-07-05 17:17:27,,,,0
4201,4,4048,2210000512,2024-07-05,付勇斌,9.0,231.0,17,付勇斌,6,2024-07-05 17:17:27,,,,0
4202,4,4049,2210000513,2024-07-05,付勇斌,9.0,226.0,17,付勇斌,6,2024-07-05 17:17:27,,,,0
4203,4,4050,2210000514,2024-07-05,付勇斌,9.0,220.0,17,付勇斌,6,2024-07-05 17:17:27,,,,0
4204,4,4051,2210000515,2024-07-05,付勇斌,9.0,233.0,17,付勇斌,6,2024-07-05 17:17:27,,,,0
4205,4,4052,2210000516,2024-07-05,付勇斌,9.0,222.0,17,付勇斌,6,2024-07-05 17:17:27,,,,0
4206,4,4053,2210000517,2024-07-05,付勇斌,9.0,228.0,17,付勇斌,6,2024-07-05 17:17:27,,,,0
4207,4,4054,2210000518,2024-07-05,付勇斌,9.0,231.0,17,付勇斌,6,2024-07-05 17:17:27,,,,0
4208,4,4055,2210000519,2024-07-05,付勇斌,9.0,225.0,17,付勇斌,6,2024-07-05 17:17:27,,,,0
4209,4,4056,2210000520,2024-07-05,付勇斌,9.0,232.0,17,付勇斌,6,2024-07-05 17:17:27,,,,0
4210,4,4057,2210000521,2024-07-05,付勇斌,9.0,229.0,17,付勇斌,6,2024-07-05 17:17:27,,,,0
4211,4,4058,2210000522,2024-07-05,付勇斌,9.0,225.0,17,付勇斌,6,2024-07-05 17:17:27,,,,0
4212,4,4059,2210000523,2024-07-05,付勇斌,9.0,224.0,17,付勇斌,6,2024-07-05 17:17:27,,,,0
4213,4,4060,2210000524,2024-07-05,付勇斌,9.0,225.0,17,付勇斌,6,2024-07-05 17:17:27,,,,0
4214,4,4061,2210000525,2024-07-05,付勇斌,9.0,224.0,17,付勇斌,6,2024-07-05 17:17:27,,,,0
4215,4,4062,2210000526,2024-07-05,付勇斌,9.0,232.0,17,付勇斌,6,2024-07-05 17:17:27,,,,0
4216,4,4063,2210000527,2024-07-05,付勇斌,9.0,229.0,17,付勇斌,6,2024-07-05 17:17:27,,,,0
4217,4,4064,2210000528,2024-07-05,付勇斌,9.0,230.0,17,付勇斌,6,2024-07-05 17:17:27,,,,0
4218,4,4065,2210000529,2024-07-05,付勇斌,9.0,227.0,17,付勇斌,6,2024-07-05 17:17:27,,,,0
4219,4,4066,2210000530,2024-07-05,付勇斌,9.0,230.0,17,付勇斌,6,2024-07-05 17:17:27,,,,0
4220,4,4067,2210000531,2024-07-05,付勇斌,9.0,233.0,17,付勇斌,6,2024-07-05 17:17:27,,,,0
4221,4,4068,2210000532,2024-07-05,付勇斌,9.0,224.0,17,付勇斌,6,2024-07-05 17:17:27,,,,0
4222,4,4069,2210000533,2024-07-05,付勇斌,9.0,230.0,17,付勇斌,6,2024-07-05 17:17:27,,,,0
4223,4,4070,2210000534,2024-07-05,付勇斌,9.0,226.0,17,付勇斌,6,2024-07-05 17:17:27,,,,0
4224,4,4071,2210000535,2024-07-05,付勇斌,9.0,234.0,17,付勇斌,6,2024-07-05 17:17:27,,,,0
4225,4,4072,2210000536,2024-07-05,付勇斌,9.0,224.0,17,付勇斌,6,2024-07-05 17:17:27,,,,0
4226,4,4073,2210000537,2024-07-05,付勇斌,9.0,233.0,17,付勇斌,6,2024-07-05 17:17:27,,,,0
4227,4,4074,2210000538,2024-07-05,付勇斌,9.0,231.0,17,付勇斌,6,2024-07-05 17:17:27,,,,0
4253,4,3740,2210000176,2024-08-21,付勇斌,14.0,535.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4254,4,3742,2210000177,2024-08-21,付勇斌,14.0,430.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4255,4,3743,2210000178,2024-08-21,付勇斌,14.0,500.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4256,4,3741,2210000179,2024-08-21,付勇斌,14.0,465.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4257,4,3585,2210000181,2024-08-15,付勇斌,11.0,510.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4258,4,3662,2210000183,2024-08-21,付勇斌,12.0,460.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4259,4,3692,2210000184,2024-08-15,付勇斌,14.0,490.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4260,4,3777,2210000200,2024-08-23,付勇斌,9.0,380.0,17,付勇斌,6,2024-08-23 16:03:57,,,2024-10-18 11:10:20,0
4261,4,3594,2210000201,2024-08-15,付勇斌,11.0,490.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4262,4,4005,2210000202,2024-08-15,付勇斌,11.0,417.0,17,付勇斌,6,2024-08-15 11:44:02,,,,0
4263,4,3590,2210000203,2024-08-15,付勇斌,11.0,490.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4264,4,3592,2210000204,2024-08-15,付勇斌,11.0,485.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4265,4,4007,2210000205,2024-08-15,付勇斌,11.0,449.0,17,付勇斌,6,2024-08-15 11:44:02,,,,0
4266,4,3588,2210000206,2024-08-15,付勇斌,11.0,580.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4267,4,3582,2210000207,2024-08-15,付勇斌,11.0,520.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4268,4,3581,2210000209,2024-08-15,付勇斌,11.0,430.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4269,4,3619,2210000210,2024-08-21,付勇斌,12.0,470.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4270,4,3622,2210000211,2024-08-21,付勇斌,12.0,490.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4271,4,3618,2210000213,2024-08-21,付勇斌,12.0,499.0,17,付勇斌,6,2024-08-21 11:44:04,,,,0
4272,4,3612,2210000214,2024-08-21,付勇斌,12.0,540.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4273,4,3613,2210000215,2024-08-21,付勇斌,12.0,580.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4274,4,3606,2210000216,2024-08-21,付勇斌,12.0,460.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4275,4,3610,2210000217,2024-08-21,付勇斌,12.0,595.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4276,4,3576,2210000218,2024-08-15,付勇斌,11.0,385.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4277,4,3603,2210000220,2024-08-21,付勇斌,12.0,465.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4278,4,3643,2210000221,2024-08-21,付勇斌,12.0,395.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4279,4,3644,2210000222,2024-08-21,付勇斌,12.0,610.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4280,4,3639,2210000223,2024-08-21,付勇斌,12.0,310.0,17,付勇斌,6,2024-08-21 11:44:04,,,,0
4281,4,3640,2210000224,2024-08-21,付勇斌,12.0,600.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4282,4,3634,2210000225,2024-08-21,付勇斌,12.0,610.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4283,4,3636,2210000226,2024-08-21,付勇斌,12.0,590.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4284,4,3631,2210000227,2024-08-21,付勇斌,12.0,557.0,17,付勇斌,6,2024-08-21 11:44:04,,,,0
4285,4,3633,2210000228,2024-08-21,付勇斌,12.0,620.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4286,4,3629,2210000229,2024-08-21,付勇斌,12.0,565.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4287,4,3626,2210000231,2024-08-21,付勇斌,12.0,540.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4288,4,4016,2210000233,2024-08-15,付勇斌,14.0,581.0,17,付勇斌,6,2024-08-15 11:44:02,,,,0
4289,4,3661,2210000234,2024-08-21,付勇斌,12.0,490.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4290,4,3663,2210000235,2024-08-21,付勇斌,12.0,510.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4291,4,3659,2210000237,2024-08-21,付勇斌,12.0,580.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4292,4,3648,2210000242,2024-08-21,付勇斌,12.0,595.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4293,4,3685,2210000243,2024-08-15,付勇斌,14.0,595.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4294,4,3687,2210000244,2024-08-15,付勇斌,14.0,600.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4295,4,3681,2210000245,2024-08-15,付勇斌,14.0,490.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4296,4,3683,2210000246,2024-08-15,付勇斌,14.0,510.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4297,4,3677,2210000247,2024-08-15,付勇斌,14.0,525.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4298,4,3679,2210000248,2024-08-15,付勇斌,14.0,620.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4299,4,3671,2210000250,2024-08-15,付勇斌,14.0,440.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4300,4,3706,2210000254,2024-08-21,付勇斌,14.0,560.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4301,4,4015,2210000255,2024-08-15,付勇斌,14.0,535.0,17,付勇斌,6,2024-08-15 11:44:02,,,,0
4302,4,3693,2210000261,2024-08-15,付勇斌,14.0,490.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4303,4,3696,2210000262,2024-08-15,付勇斌,14.0,440.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4304,4,3690,2210000263,2024-08-15,付勇斌,14.0,490.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4305,4,4006,2210000264,2024-08-15,付勇斌,11.0,457.0,17,付勇斌,6,2024-08-15 11:44:02,,,,0
4306,4,3736,2210000265,2024-08-21,付勇斌,14.0,485.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4307,4,3739,2210000266,2024-08-21,付勇斌,14.0,520.0,17,付勇斌,6,2024-08-21 11:44:04,,,,0
4308,4,3733,2210000268,2024-08-21,付勇斌,14.0,550.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4309,4,3718,2210000271,2024-08-21,付勇斌,14.0,545.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4310,4,3714,2210000273,2024-08-21,付勇斌,14.0,485.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4311,4,3709,2210000274,2024-08-21,付勇斌,14.0,500.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4312,4,3711,2210000275,2024-08-21,付勇斌,14.0,600.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4313,4,3569,2210000276,2024-08-15,付勇斌,11.0,585.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4314,4,3554,2210000280,2024-08-15,付勇斌,11.0,565.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4315,4,3553,2210000282,2024-08-15,付勇斌,11.0,540.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4316,4,3549,2210000285,2024-08-15,付勇斌,11.0,520.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4317,4,4014,2210000286,2024-08-15,付勇斌,14.0,577.0,17,付勇斌,6,2024-08-15 11:44:02,,,,0
4318,4,3579,2210000290,2024-08-15,付勇斌,11.0,550.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4319,4,3580,2210000291,2024-08-15,付勇斌,11.0,585.0,17,付勇斌,6,2024-08-15 11:44:02,,,,0
4320,4,3575,2210000294,2024-08-15,付勇斌,11.0,525.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4321,4,4010,2210000295,2024-08-15,付勇斌,14.0,505.0,17,付勇斌,6,2024-08-15 11:44:02,,,,0
4322,4,3572,2210000296,2024-08-15,付勇斌,11.0,515.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4323,4,3573,2210000297,2024-08-15,付勇斌,11.0,595.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4324,4,3620,2210000298,2024-08-21,付勇斌,12.0,490.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4325,4,4011,2210000299,2024-08-15,付勇斌,14.0,611.0,17,付勇斌,6,2024-08-15 11:44:02,,,,0
4326,4,3730,2210000300,2024-08-21,付勇斌,14.0,530.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4327,4,3734,2210000301,2024-08-21,付勇斌,14.0,475.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4328,4,4013,2210000302,2024-08-15,付勇斌,14.0,561.0,17,付勇斌,6,2024-08-15 11:44:02,,,,0
4329,4,3728,2210000303,2024-08-21,付勇斌,14.0,425.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4330,4,3726,2210000305,2024-08-21,付勇斌,14.0,550.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4331,4,3723,2210000306,2024-08-21,付勇斌,14.0,425.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4332,4,3724,2210000307,2024-08-21,付勇斌,14.0,465.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4333,4,3721,2210000308,2024-08-21,付勇斌,14.0,450.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4334,4,3722,2210000309,2024-08-21,付勇斌,14.0,450.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4335,4,3571,2210000310,2024-08-15,付勇斌,11.0,395.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4336,4,3565,2210000311,2024-08-15,付勇斌,11.0,445.0,17,付勇斌,6,2024-08-15 11:44:02,,,,0
4337,4,3567,2210000312,2024-08-15,付勇斌,11.0,425.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4338,4,3561,2210000313,2024-08-15,付勇斌,11.0,450.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4339,4,3562,2210000314,2024-08-15,付勇斌,11.0,418.0,17,付勇斌,6,2024-08-15 11:44:02,,,,0
4340,4,3559,2210000315,2024-08-15,付勇斌,11.0,550.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4341,4,3560,2210000316,2024-08-15,付勇斌,11.0,415.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4342,4,3558,2210000318,2024-08-15,付勇斌,11.0,425.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4343,4,3556,2210000319,2024-08-15,付勇斌,11.0,400.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4344,4,3598,2210000320,2024-08-21,付勇斌,12.0,502.0,17,付勇斌,6,2024-08-21 11:44:04,,,,0
4345,4,3600,2210000187,2024-08-21,付勇斌,12.0,450.0,17,付勇斌,6,2024-08-21 11:44:04,,,2025-02-25 16:43:06,0
4346,4,3595,2210000322,2024-08-15,付勇斌,11.0,325.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4347,4,3596,2210000323,2024-08-15,付勇斌,11.0,510.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4348,4,3589,2210000324,2024-08-15,付勇斌,11.0,400.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4349,4,3591,2210000325,2024-08-15,付勇斌,11.0,350.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4350,4,3586,2210000326,2024-08-15,付勇斌,11.0,420.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4351,4,3587,2210000327,2024-08-15,付勇斌,11.0,440.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4352,4,4012,2210000328,2024-08-15,付勇斌,14.0,610.0,17,付勇斌,6,2024-08-15 11:44:02,,,,0
4353,4,3584,2210000329,2024-08-15,付勇斌,11.0,475.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4354,4,3574,2210000330,2024-08-15,付勇斌,11.0,500.0,17,付勇斌,6,2024-08-15 11:44:02,,,2024-10-18 11:10:20,0
4355,4,3621,2210000331,2024-08-21,付勇斌,12.0,485.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4356,4,3623,2210000332,2024-08-21,付勇斌,12.0,480.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4357,4,3615,2210000333,2024-08-21,付勇斌,12.0,415.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4358,4,3617,2210000334,2024-08-21,付勇斌,12.0,495.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4359,4,3611,2210000335,2024-08-21,付勇斌,12.0,410.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4360,4,3614,2210000336,2024-08-21,付勇斌,12.0,340.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4361,4,3607,2210000337,2024-08-21,付勇斌,12.0,470.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4362,4,3609,2210000338,2024-08-21,付勇斌,12.0,535.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4363,4,3604,2210000339,2024-08-21,付勇斌,12.0,430.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4364,4,3601,2210000340,2024-08-21,付勇斌,12.0,410.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4365,4,3602,2210000341,2024-08-21,付勇斌,12.0,450.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4366,4,3642,2210000342,2024-08-21,付勇斌,12.0,485.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4367,4,3645,2210000343,2024-08-21,付勇斌,12.0,460.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4368,4,3638,2210000344,2024-08-21,付勇斌,12.0,430.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4369,4,3641,2210000345,2024-08-21,付勇斌,12.0,390.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4370,4,3635,2210000346,2024-08-21,付勇斌,12.0,500.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4371,4,3637,2210000347,2024-08-21,付勇斌,12.0,410.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4372,4,3630,2210000348,2024-08-21,付勇斌,12.0,390.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4373,4,3632,2210000349,2024-08-21,付勇斌,12.0,570.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4374,4,3628,2210000350,2024-08-21,付勇斌,12.0,480.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4375,4,3624,2210000351,2024-08-21,付勇斌,12.0,475.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
4376,4,3627,2210000352,2024-08-21,付勇斌,12.0,610.0,17,付勇斌,6,2024-08-21 11:44:04,,,2024-10-18 11:10:20,0
